videoId,author,publishedAt,likeCount,search_keyword,video_title,teks_bersih,hashtags,text,teks_bersih_lower,"1 = Pos, 2 = Net, 3 = Neg"
--EFwLTwJf4,@lutfijaya3281,2024-12-15T02:25:25Z,0,Mobil murah,"3 Mobil paling murah di indonesia, Nomor 3 jangan jangan mobil punya kalian!!",Aku calya kak,,Aku calya kak,aku calya kak,
--EFwLTwJf4,@kinar_6,2024-12-14T16:41:04Z,2,Mobil murah,"3 Mobil paling murah di indonesia, Nomor 3 jangan jangan mobil punya kalian!!","1 honda jazz
2 mazda biante
3 Suzuki X7
5 HONDA FERIT
6 toyota supra MK4
7 toyota calya",,"1 honda jazz
2 mazda biante
3 Suzuki X7
5 HONDA FERIT
6 toyota supra MK4
7 toyota calya","1 honda jazz
2 mazda biante
3 suzuki x7
5 honda ferit
6 toyota supra mk4
7 toyota calya",
--EFwLTwJf4,@why_chanelhobymenanam7137,2024-12-14T13:31:25Z,0,Mobil murah,"3 Mobil paling murah di indonesia, Nomor 3 jangan jangan mobil punya kalian!!",1 sigra,,1 sigra,1 sigra,
--EFwLTwJf4,@CecepSulaeman-ne3su,2024-12-14T08:27:37Z,0,Mobil murah,"3 Mobil paling murah di indonesia, Nomor 3 jangan jangan mobil punya kalian!!",truk,,truk,truk,
--EFwLTwJf4,@Susantojmb-q3m,2024-12-14T07:34:25Z,0,Mobil murah,"3 Mobil paling murah di indonesia, Nomor 3 jangan jangan mobil punya kalian!!",Avanza,,Avanza,avanza,
--EFwLTwJf4,@agussobirin9963,2024-12-14T06:44:54Z,0,Mobil murah,"3 Mobil paling murah di indonesia, Nomor 3 jangan jangan mobil punya kalian!!",Azka rtiga,,Azka rtiga,azka rtiga,
--EFwLTwJf4,@MardianaDwi-sq1md,2024-12-14T06:05:59Z,0,Mobil murah,"3 Mobil paling murah di indonesia, Nomor 3 jangan jangan mobil punya kalian!!",Alqard,,Alqard😎😎😎💯,alqard,
--EFwLTwJf4,@agusmertayasa-e1j,2024-12-14T03:10:51Z,1,Mobil murah,"3 Mobil paling murah di indonesia, Nomor 3 jangan jangan mobil punya kalian!!",avanza bilet,,avanza bilet,avanza bilet,
--EFwLTwJf4,@toko30pedamaran2,2024-12-13T14:51:38Z,2,Mobil murah,"3 Mobil paling murah di indonesia, Nomor 3 jangan jangan mobil punya kalian!!",1. Crv 2. Toyota inova reborn 3. Grand max daihatsu,,1. Crv 2. Toyota inova reborn 3. Grand max daihatsu,1. crv 2. toyota inova reborn 3. grand max daihatsu,
--EFwLTwJf4,@kenzoaditya1937,2024-12-13T12:25:31Z,0,Mobil murah,"3 Mobil paling murah di indonesia, Nomor 3 jangan jangan mobil punya kalian!!","Kalo saya 
1mobil Supra 
2 mobil GTR 
3 mobil BMW 
4 mobil r34 
5 mobil Lamborghini",,"Kalo saya 
1mobil Supra 
2 mobil GTR 
3 mobil BMW 
4 mobil r34 
5 mobil Lamborghini","kalo saya 
1mobil supra 
2 mobil gtr 
3 mobil bmw 
4 mobil r34 
5 mobil lamborghini",
--EFwLTwJf4,@KESAKTIAN_001,2024-12-13T10:52:12Z,0,Mobil murah,"3 Mobil paling murah di indonesia, Nomor 3 jangan jangan mobil punya kalian!!",Aku mobil panther sama mobil apa ya eh sama mobil sedan,,Aku mobil panther sama mobil apa ya eh sama mobil sedan😊😊😊,aku mobil panther sama mobil apa ya eh sama mobil sedan,
--EFwLTwJf4,@suetisnaconnyta9230,2024-12-13T10:33:49Z,0,Mobil murah,"3 Mobil paling murah di indonesia, Nomor 3 jangan jangan mobil punya kalian!!",Ertigalah,,Ertigalah,ertigalah,
--EFwLTwJf4,@gibranaltezakiano3490,2024-12-13T06:53:39Z,0,Mobil murah,"3 Mobil paling murah di indonesia, Nomor 3 jangan jangan mobil punya kalian!!",Lamborgini /NISSAN GT /BUGATI VERON,,Lamborgini /NISSAN GT /BUGATI VERON❤❤,lamborgini /nissan gt /bugati veron,
--EFwLTwJf4,@akmaljr8253,2024-12-13T06:11:37Z,0,Mobil murah,"3 Mobil paling murah di indonesia, Nomor 3 jangan jangan mobil punya kalian!!",Fortuner,,Fortuner❤❤,fortuner,
--EFwLTwJf4,@PuriasihKt,2024-12-13T05:47:52Z,0,Mobil murah,"3 Mobil paling murah di indonesia, Nomor 3 jangan jangan mobil punya kalian!!",Aku gak punya mobil,,Aku gak punya mobil,aku gak punya mobil,
--EFwLTwJf4,@Denny-hi4ts,2024-12-13T04:56:53Z,0,Mobil murah,"3 Mobil paling murah di indonesia, Nomor 3 jangan jangan mobil punya kalian!!",XENIA BOSSSSSSSSS KEBANYAKAN YA,,XENIA BOSSSSSSSSS😅😅😅😂😂😂😂😂😂🎉 KEBANYAKAN YA😂😂,xenia bosssssssss kebanyakan ya,
--EFwLTwJf4,@syifalagipart3,2024-12-13T04:34:24Z,1,Mobil murah,"3 Mobil paling murah di indonesia, Nomor 3 jangan jangan mobil punya kalian!!",canter bang,,canter bang😂,canter bang,
--EFwLTwJf4,@Rimbul-zc8fs,2024-12-13T04:25:37Z,0,Mobil murah,"3 Mobil paling murah di indonesia, Nomor 3 jangan jangan mobil punya kalian!!",Lamdorjini,,Lamdorjini,lamdorjini,
--EFwLTwJf4,@Danielkusuma2737,2024-12-12T23:55:30Z,0,Mobil murah,"3 Mobil paling murah di indonesia, Nomor 3 jangan jangan mobil punya kalian!!",Toyota calya,,Toyota calya,toyota calya,
--EFwLTwJf4,@aniandriani1391,2024-12-12T09:48:35Z,0,Mobil murah,"3 Mobil paling murah di indonesia, Nomor 3 jangan jangan mobil punya kalian!!",Toyota Supra.  dong.,,Toyota Supra.  dong. 😎😎😎😎😎,toyota supra.  dong.,
--EFwLTwJf4,@babyrayyian7808,2024-12-12T07:54:35Z,0,Mobil murah,"3 Mobil paling murah di indonesia, Nomor 3 jangan jangan mobil punya kalian!!",Honda cr- v tansse,,Honda cr- v tansse,honda cr- v tansse,
--EFwLTwJf4,@RichKusuma,2024-12-12T03:20:48Z,0,Mobil murah,"3 Mobil paling murah di indonesia, Nomor 3 jangan jangan mobil punya kalian!!",Wuling. Bang. .,,Wuling. Bang. 😅😅.,wuling. bang. .,
--EFwLTwJf4,@sofianisak5099,2024-12-11T22:56:15Z,0,Mobil murah,"3 Mobil paling murah di indonesia, Nomor 3 jangan jangan mobil punya kalian!!","1PAJERO REBON 
2 ZENIX 
3 RX 7",,"1PAJERO REBON 
2 ZENIX 
3 RX 7","1pajero rebon 
2 zenix 
3 rx 7",
--EFwLTwJf4,@chuma2011-yx6uo,2024-12-11T13:13:05Z,0,Mobil murah,"3 Mobil paling murah di indonesia, Nomor 3 jangan jangan mobil punya kalian!!",Gw Innova ama skyline,,Gw Innova ama skyline,gw innova ama skyline,
--EFwLTwJf4,@NorAsimah-xq3dq,2024-12-11T13:12:00Z,0,Mobil murah,"3 Mobil paling murah di indonesia, Nomor 3 jangan jangan mobil punya kalian!!",Saga,,Saga,saga,
--EFwLTwJf4,@MistiAni-k8q,2024-12-11T13:09:18Z,0,Mobil murah,"3 Mobil paling murah di indonesia, Nomor 3 jangan jangan mobil punya kalian!!",GTR dan Alphard  kak,,GTR dan Alphard 😅😅 kak,gtr dan alphard  kak,
--EFwLTwJf4,@AsusZenfone-n7j,2024-12-11T10:41:35Z,0,Mobil murah,"3 Mobil paling murah di indonesia, Nomor 3 jangan jangan mobil punya kalian!!",1 apanya 2aenia itulah mobil yang ada dirumah cuma mobil mura,,1 apanya 2aenia itulah mobil yang ada dirumah cuma mobil mura😅😅,1 apanya 2aenia itulah mobil yang ada dirumah cuma mobil mura,
--EFwLTwJf4,@kayanayana3026,2024-12-11T10:37:12Z,0,Mobil murah,"3 Mobil paling murah di indonesia, Nomor 3 jangan jangan mobil punya kalian!!",Mobil gua Toyota calya,,Mobil gua Toyota calya 😘,mobil gua toyota calya,
--EFwLTwJf4,@farishamrish7458,2024-12-11T08:55:19Z,1,Mobil murah,"3 Mobil paling murah di indonesia, Nomor 3 jangan jangan mobil punya kalian!!",Honda ITENGERA supra Honda civic ek9,,Honda ITENGERA supra Honda civic ek9,honda itengera supra honda civic ek9,
--EFwLTwJf4,@satriasandiputradanmesya,2024-12-11T05:35:42Z,0,Mobil murah,"3 Mobil paling murah di indonesia, Nomor 3 jangan jangan mobil punya kalian!!","inova rebron
inova disel
avanza baru
avanza generasi 2
brio
sigra
calya",,"inova rebron
inova disel
avanza baru
avanza generasi 2
brio
sigra
calya","inova rebron
inova disel
avanza baru
avanza generasi 2
brio
sigra
calya",
--EFwLTwJf4,@RihanaRafi-u1n,2024-12-11T03:51:16Z,0,Mobil murah,"3 Mobil paling murah di indonesia, Nomor 3 jangan jangan mobil punya kalian!!",Lamporjini,,Lamporjini🎉🎉🎉🎉🎉🎉🎉🎉🎉,lamporjini,
--EFwLTwJf4,@haidarabyan4619,2024-12-11T01:06:34Z,0,Mobil murah,"3 Mobil paling murah di indonesia, Nomor 3 jangan jangan mobil punya kalian!!",Mobil  dirumah  fortuner  dan  livina,,Mobil  dirumah  fortuner  dan  livina,mobil  dirumah  fortuner  dan  livina,
--EFwLTwJf4,@RazkaRadewa,2024-12-11T00:24:49Z,0,Mobil murah,"3 Mobil paling murah di indonesia, Nomor 3 jangan jangan mobil punya kalian!!",Gua. Hiace premio,,Gua. Hiace premio😊,gua. hiace premio,
--EFwLTwJf4,@Muhammadapdan123Handayani,2024-12-10T22:36:48Z,0,Mobil murah,"3 Mobil paling murah di indonesia, Nomor 3 jangan jangan mobil punya kalian!!",calya,,calya,calya,
--EFwLTwJf4,@AbdulKadir-wy3yz,2024-12-10T13:20:13Z,1,Mobil murah,"3 Mobil paling murah di indonesia, Nomor 3 jangan jangan mobil punya kalian!!","1 alphard  
2 Lamborghini
3x pander pajero
4 toyota innova rebon
5 toyota avanza 
6 Mitsubishi canter
7 daihatsu grand max
8 toyota yaris
9 toyota dyna 
10 Suzuki carry",,"1 alphard  
2 Lamborghini
3x pander pajero
4 toyota innova rebon
5 toyota avanza 
6 Mitsubishi canter
7 daihatsu grand max
8 toyota yaris
9 toyota dyna 
10 Suzuki carry","1 alphard  
2 lamborghini
3x pander pajero
4 toyota innova rebon
5 toyota avanza 
6 mitsubishi canter
7 daihatsu grand max
8 toyota yaris
9 toyota dyna 
10 suzuki carry",
--EFwLTwJf4,@enrikofirdaus7630,2024-12-10T12:32:20Z,0,Mobil murah,"3 Mobil paling murah di indonesia, Nomor 3 jangan jangan mobil punya kalian!!",Aku punya mobil hotswheel,,Aku punya mobil hotswheel😅😅😅,aku punya mobil hotswheel,
--EFwLTwJf4,@BASTOMI-h9j,2024-12-10T08:37:04Z,0,Mobil murah,"3 Mobil paling murah di indonesia, Nomor 3 jangan jangan mobil punya kalian!!","1.pajero
2.fortuner
3.innova
4.xenia
5.alphard
tronton pun ada",,"1.pajero
2.fortuner
3.innova
4.xenia
5.alphard
tronton pun ada😅","1.pajero
2.fortuner
3.innova
4.xenia
5.alphard
tronton pun ada",
--EFwLTwJf4,@rahayudayyita9831,2024-12-10T04:57:31Z,0,Mobil murah,"3 Mobil paling murah di indonesia, Nomor 3 jangan jangan mobil punya kalian!!","1 cumi darat
1AGYA",,"1 cumi darat
1AGYA","1 cumi darat
1agya",
--EFwLTwJf4,@AlditoAbdi,2024-12-10T04:09:38Z,0,Mobil murah,"3 Mobil paling murah di indonesia, Nomor 3 jangan jangan mobil punya kalian!!",mobil lambur Jini bang,,mobil lambur Jini bang,mobil lambur jini bang,2
--EFwLTwJf4,@Sania-w5x,2024-12-10T01:56:30Z,0,Mobil murah,"3 Mobil paling murah di indonesia, Nomor 3 jangan jangan mobil punya kalian!!","Kalau aku 
Avanza 
Innova",,"Kalau aku 
Avanza 
Innova","kalau aku 
avanza 
innova",2
--EFwLTwJf4,@Candra01-w2q,2024-12-09T23:53:48Z,0,Mobil murah,"3 Mobil paling murah di indonesia, Nomor 3 jangan jangan mobil punya kalian!!",Punyaku aku punya mobil Suzuki,,Punyaku aku punya mobil Suzuki,punyaku aku punya mobil suzuki,2
--EFwLTwJf4,@mbahyanto6135,2024-12-08T14:01:50Z,0,Mobil murah,"3 Mobil paling murah di indonesia, Nomor 3 jangan jangan mobil punya kalian!!",T0Y0TA  KIJ,,T0Y0TA  KIJ,t0y0ta  kij,2
--EFwLTwJf4,@SaifHadrami,2024-12-08T13:10:54Z,0,Mobil murah,"3 Mobil paling murah di indonesia, Nomor 3 jangan jangan mobil punya kalian!!",Lamborghini,,Lamborghini,lamborghini,2
--EFwLTwJf4,@InezSakhi-hp6vt,2024-12-08T12:37:08Z,0,Mobil murah,"3 Mobil paling murah di indonesia, Nomor 3 jangan jangan mobil punya kalian!!",,,🏍,,2
--EFwLTwJf4,@AwangRidwan-yq4lq,2024-12-08T07:09:54Z,0,Mobil murah,"3 Mobil paling murah di indonesia, Nomor 3 jangan jangan mobil punya kalian!!",Sayatidapunyamobil,,Sayatidapunyamobil😢😢😢😢😢😢,sayatidapunyamobil,2
--EFwLTwJf4,@EzelBen-w4w,2024-12-08T06:33:17Z,0,Mobil murah,"3 Mobil paling murah di indonesia, Nomor 3 jangan jangan mobil punya kalian!!",XPANDER,,XPANDER❤❤,xpander,2
--EFwLTwJf4,@inzagipilip9502,2024-12-08T05:10:58Z,0,Mobil murah,"3 Mobil paling murah di indonesia, Nomor 3 jangan jangan mobil punya kalian!!",1 Rush,,1 Rush,1 rush,2
--EFwLTwJf4,@lupitasari4141,2024-12-08T04:31:00Z,0,Mobil murah,"3 Mobil paling murah di indonesia, Nomor 3 jangan jangan mobil punya kalian!!",Aku mau mobil lapar,,Aku mau mobil lapar,aku mau mobil lapar,2
--EFwLTwJf4,@MrEruwand,2024-12-08T02:52:56Z,0,Mobil murah,"3 Mobil paling murah di indonesia, Nomor 3 jangan jangan mobil punya kalian!!",Aku lamborgini,,Aku lamborgini,aku lamborgini,2
--EFwLTwJf4,@sumarnosumarno-rc8kd,2024-12-08T02:47:56Z,0,Mobil murah,"3 Mobil paling murah di indonesia, Nomor 3 jangan jangan mobil punya kalian!!","1 innova v Diesel
2 sedan city z",,"1 innova v Diesel
2 sedan city z","1 innova v diesel
2 sedan city z",2
--EFwLTwJf4,@AlanDelon-k5j,2024-12-07T16:33:17Z,0,Mobil murah,"3 Mobil paling murah di indonesia, Nomor 3 jangan jangan mobil punya kalian!!","kalo saya boro-boro mobil yang ada di rumah....
lap mobil nya saja,, saya tidak ada",,"kalo saya boro-boro mobil yang ada di rumah....
lap mobil nya saja,, saya tidak ada😂😂😂","kalo saya boro-boro mobil yang ada di rumah....
lap mobil nya saja,, saya tidak ada",2
--EFwLTwJf4,@JacenKenneth,2024-12-07T14:49:02Z,0,Mobil murah,"3 Mobil paling murah di indonesia, Nomor 3 jangan jangan mobil punya kalian!!","1. Terios 2024
2. Avanza 2007",,"1. Terios 2024
2. Avanza 2007","1. terios 2024
2. avanza 2007",2
--EFwLTwJf4,@Nicephorus-vm5gi,2024-12-07T14:34:03Z,0,Mobil murah,"3 Mobil paling murah di indonesia, Nomor 3 jangan jangan mobil punya kalian!!",Toyota Rush konde,,Toyota Rush konde,toyota rush konde,
--EFwLTwJf4,@agusriantoagus233,2024-12-07T13:04:38Z,0,Mobil murah,"3 Mobil paling murah di indonesia, Nomor 3 jangan jangan mobil punya kalian!!",Bang kalo saya ada 2 mobil pertama civic turbo dan evo 9,,Bang kalo saya ada 2 mobil pertama civic turbo dan evo 9,bang kalo saya ada 2 mobil pertama civic turbo dan evo 9,
--EFwLTwJf4,@arifsetiawan1037,2024-12-07T10:42:14Z,0,Mobil murah,"3 Mobil paling murah di indonesia, Nomor 3 jangan jangan mobil punya kalian!!",Toyota agiya,,Toyota agiya,toyota agiya,
--EFwLTwJf4,@AdeKurniawati-nl5tb,2024-12-07T07:33:11Z,0,Mobil murah,"3 Mobil paling murah di indonesia, Nomor 3 jangan jangan mobil punya kalian!!",Kalau aku sih 1Supra 2 expander 3 lamborzini,,Kalau aku sih 1Supra 2 expander 3 lamborzini,kalau aku sih 1supra 2 expander 3 lamborzini,
--EFwLTwJf4,@RizkaAmeliaa-b2m,2024-12-07T07:25:31Z,0,Mobil murah,"3 Mobil paling murah di indonesia, Nomor 3 jangan jangan mobil punya kalian!!",Minimal maxsimal lah pikup gran.max lah,,Minimal maxsimal lah pikup gran.max lah,minimal maxsimal lah pikup gran.max lah,
--EFwLTwJf4,@FardikKirjani,2024-12-07T06:43:33Z,0,Mobil murah,"3 Mobil paling murah di indonesia, Nomor 3 jangan jangan mobil punya kalian!!",Sienta,,Sienta❤,sienta,
--EFwLTwJf4,@GustiHasbi-h9o,2024-12-07T03:04:44Z,0,Mobil murah,"3 Mobil paling murah di indonesia, Nomor 3 jangan jangan mobil punya kalian!!",PAJERO,,PAJERO❤❤❤😊,pajero,
--EFwLTwJf4,@rafagunawan8468,2024-12-07T02:21:40Z,0,Mobil murah,"3 Mobil paling murah di indonesia, Nomor 3 jangan jangan mobil punya kalian!!",supra,,supra,supra,
--EFwLTwJf4,@bundaadibafariz6574,2024-12-06T13:13:08Z,0,Mobil murah,"3 Mobil paling murah di indonesia, Nomor 3 jangan jangan mobil punya kalian!!",lamborgini,,lamborgini,lamborgini,
--EFwLTwJf4,@sarahanastasia3561,2024-12-06T09:14:14Z,0,Mobil murah,"3 Mobil paling murah di indonesia, Nomor 3 jangan jangan mobil punya kalian!!",Ferrari xxr Evo Lamborghini Aventador buggati Cheron,,Ferrari xxr Evo Lamborghini Aventador buggati Cheron,ferrari xxr evo lamborghini aventador buggati cheron,
--EFwLTwJf4,@DeniZemi,2024-12-06T08:16:44Z,0,Mobil murah,"3 Mobil paling murah di indonesia, Nomor 3 jangan jangan mobil punya kalian!!",Kalau aku xpander,,Kalau aku xpander,kalau aku xpander,
--EFwLTwJf4,@ZubaidiUbet,2024-12-06T07:21:21Z,0,Mobil murah,"3 Mobil paling murah di indonesia, Nomor 3 jangan jangan mobil punya kalian!!",Suzuki carry,,Suzuki carry,suzuki carry,
--EFwLTwJf4,@NurmahSukarman-s7z,2024-12-06T03:20:45Z,0,Mobil murah,"3 Mobil paling murah di indonesia, Nomor 3 jangan jangan mobil punya kalian!!",Saya dari Malaysia saya ada proton waja enjin V6 1 turbo mmc edition,,Saya dari Malaysia saya ada proton waja enjin V6 1 turbo mmc edition,saya dari malaysia saya ada proton waja enjin v6 1 turbo mmc edition,
--EFwLTwJf4,@cisagakecamatan6041,2024-12-06T03:14:04Z,0,Mobil murah,"3 Mobil paling murah di indonesia, Nomor 3 jangan jangan mobil punya kalian!!",Avanza maaf ya miskin,,Avanza maaf ya miskin,avanza maaf ya miskin,
--EFwLTwJf4,@MohdshahrulridzuanZanaabidin,2024-12-05T23:15:30Z,0,Mobil murah,"3 Mobil paling murah di indonesia, Nomor 3 jangan jangan mobil punya kalian!!",N box mugen,,N box mugen,n box mugen,
--EFwLTwJf4,@IwansBohemian,2024-12-05T10:23:25Z,0,Mobil murah,"3 Mobil paling murah di indonesia, Nomor 3 jangan jangan mobil punya kalian!!",TO YOTA SUPARA,,TO YOTA SUPARA😊😊,to yota supara,
--EFwLTwJf4,@DeniaAmara,2024-12-05T06:33:34Z,0,Mobil murah,"3 Mobil paling murah di indonesia, Nomor 3 jangan jangan mobil punya kalian!!",truk canter bang,,truk canter bang,truk canter bang,
--EFwLTwJf4,@AnindyaPutri-y7e,2024-12-05T03:46:33Z,0,Mobil murah,"3 Mobil paling murah di indonesia, Nomor 3 jangan jangan mobil punya kalian!!",supraaaaa,,supraaaaa,supraaaaa,
--EFwLTwJf4,@ahmadsaher7334,2024-12-05T02:07:12Z,0,Mobil murah,"3 Mobil paling murah di indonesia, Nomor 3 jangan jangan mobil punya kalian!!",Ertiga modif.,,Ertiga modif.,ertiga modif.,
--EFwLTwJf4,@jefriasrizaljefri8748,2024-12-04T15:39:26Z,0,Mobil murah,"3 Mobil paling murah di indonesia, Nomor 3 jangan jangan mobil punya kalian!!",Nisan GT-R.   Nisan sekailen,,Nisan GT-R.   Nisan sekailen,nisan gt-r.   nisan sekailen,
--EFwLTwJf4,@JustinaRisa,2024-12-04T11:05:04Z,0,Mobil murah,"3 Mobil paling murah di indonesia, Nomor 3 jangan jangan mobil punya kalian!!",SEPAK,,SEPAK,sepak,
--EFwLTwJf4,@TondungPanaluan,2024-12-04T06:24:33Z,0,Mobil murah,"3 Mobil paling murah di indonesia, Nomor 3 jangan jangan mobil punya kalian!!",Toyota Supra,,Toyota Supra,toyota supra,
--EFwLTwJf4,@EkaErvina-y1h,2024-12-03T12:13:10Z,0,Mobil murah,"3 Mobil paling murah di indonesia, Nomor 3 jangan jangan mobil punya kalian!!",Toyota kijang,,Toyota kijang,toyota kijang,
--EFwLTwJf4,@kanzaareta175,2024-12-03T08:33:01Z,0,Mobil murah,"3 Mobil paling murah di indonesia, Nomor 3 jangan jangan mobil punya kalian!!",MOBIL KU SUPRA MK4,,MOBIL KU SUPRA MK4,mobil ku supra mk4,
--EFwLTwJf4,@abinetv3089,2024-12-02T09:53:28Z,0,Mobil murah,"3 Mobil paling murah di indonesia, Nomor 3 jangan jangan mobil punya kalian!!",Lamborghini dan verrari,,Lamborghini dan verrari,lamborghini dan verrari,
--EFwLTwJf4,@rohmanoman3121,2024-12-02T09:44:41Z,0,Mobil murah,"3 Mobil paling murah di indonesia, Nomor 3 jangan jangan mobil punya kalian!!",Pajero cumi darat   inova cumi darat.  Tesla. Mazda mx 5,,Pajero cumi darat   inova cumi darat.  Tesla. Mazda mx 5,pajero cumi darat   inova cumi darat.  tesla. mazda mx 5,
--EFwLTwJf4,@Brow1207,2024-12-02T05:34:42Z,0,Mobil murah,"3 Mobil paling murah di indonesia, Nomor 3 jangan jangan mobil punya kalian!!",Hyundai trajet GL8,,Hyundai trajet GL8🖕🖕,hyundai trajet gl8,
--EFwLTwJf4,@AKBARGANTENG09,2024-12-02T03:50:36Z,0,Mobil murah,"3 Mobil paling murah di indonesia, Nomor 3 jangan jangan mobil punya kalian!!","Civic turbo
Bmw
Cumi darat",,"Civic turbo
Bmw
Cumi darat","civic turbo
bmw
cumi darat",
--EFwLTwJf4,@RikaAndriyani-cl3kb,2024-12-02T02:50:45Z,0,Mobil murah,"3 Mobil paling murah di indonesia, Nomor 3 jangan jangan mobil punya kalian!!",Baleno,,Baleno,baleno,
--EFwLTwJf4,@MamahhArsya-r1m,2024-12-01T13:44:41Z,0,Mobil murah,"3 Mobil paling murah di indonesia, Nomor 3 jangan jangan mobil punya kalian!!",Toyota vios suzuki kerri,,Toyota vios suzuki kerri,toyota vios suzuki kerri,
--EFwLTwJf4,@tutisasyani7321,2024-12-01T11:17:13Z,0,Mobil murah,"3 Mobil paling murah di indonesia, Nomor 3 jangan jangan mobil punya kalian!!",PEKAPsuzuki,,PEKAPsuzuki,pekapsuzuki,
--EFwLTwJf4,@DiswendiMdn,2024-12-01T10:43:55Z,0,Mobil murah,"3 Mobil paling murah di indonesia, Nomor 3 jangan jangan mobil punya kalian!!",Alphrd dan  fortuner,,Alphrd dan  fortuner,alphrd dan  fortuner,
--EFwLTwJf4,@nisafitriyani167,2024-12-01T10:13:01Z,0,Mobil murah,"3 Mobil paling murah di indonesia, Nomor 3 jangan jangan mobil punya kalian!!",AKU PAJERO,,AKU PAJERO,aku pajero,
--EFwLTwJf4,@MohdRohaizat-j4k,2024-12-01T01:13:08Z,0,Mobil murah,"3 Mobil paling murah di indonesia, Nomor 3 jangan jangan mobil punya kalian!!",Triton,,Triton,triton,
--EFwLTwJf4,@yantiapeng6865,2024-11-30T23:56:27Z,0,Mobil murah,"3 Mobil paling murah di indonesia, Nomor 3 jangan jangan mobil punya kalian!!",Avanza,,Avanza,avanza,
--EFwLTwJf4,@FFGGXROBLOX,2024-11-30T23:15:40Z,0,Mobil murah,"3 Mobil paling murah di indonesia, Nomor 3 jangan jangan mobil punya kalian!!",Xl7 alpha,,Xl7 alpha,xl7 alpha,
--EFwLTwJf4,@Razannajjar-qm9qd,2024-11-30T13:58:23Z,0,Mobil murah,"3 Mobil paling murah di indonesia, Nomor 3 jangan jangan mobil punya kalian!!",Aku punya mobil Suzuki  ceri,,Aku punya mobil Suzuki  ceri,aku punya mobil suzuki  ceri,
--EFwLTwJf4,@EniPriyanti-jb5ym,2024-11-30T13:15:52Z,0,Mobil murah,"3 Mobil paling murah di indonesia, Nomor 3 jangan jangan mobil punya kalian!!",kijang bang,,kijang bang,kijang bang,
--EFwLTwJf4,@RiskaSurya-e7c,2024-11-30T12:42:45Z,1,Mobil murah,"3 Mobil paling murah di indonesia, Nomor 3 jangan jangan mobil punya kalian!!","1Fortuner 
2Pajero
3xpander
4BMW
5vios
6lamborgihini",,"1Fortuner 
2Pajero
3xpander
4BMW
5vios
6lamborgihini","1fortuner 
2pajero
3xpander
4bmw
5vios
6lamborgihini",
--EFwLTwJf4,@ariprasetyo9577,2024-11-30T12:39:13Z,0,Mobil murah,"3 Mobil paling murah di indonesia, Nomor 3 jangan jangan mobil punya kalian!!",Innova,,Innova,innova,
--EFwLTwJf4,@ekspedisiDuaputra,2024-11-30T11:43:59Z,0,Mobil murah,"3 Mobil paling murah di indonesia, Nomor 3 jangan jangan mobil punya kalian!!",Pajero,,Pajero,pajero,
--EFwLTwJf4,@VinoRaadhan,2024-11-30T11:33:54Z,0,Mobil murah,"3 Mobil paling murah di indonesia, Nomor 3 jangan jangan mobil punya kalian!!",Innova diesel,,Innova diesel,innova diesel,
--EFwLTwJf4,@syadidraja5722,2024-11-30T10:58:14Z,0,Mobil murah,"3 Mobil paling murah di indonesia, Nomor 3 jangan jangan mobil punya kalian!!",Saya cumi2  darat,,Saya cumi2  darat😅,saya cumi2  darat,
--EFwLTwJf4,@MohdRustam-xl1nx,2024-11-30T10:27:45Z,0,Mobil murah,"3 Mobil paling murah di indonesia, Nomor 3 jangan jangan mobil punya kalian!!",Myv,,Myv,myv,
--EFwLTwJf4,@UlmiMi,2024-11-30T10:20:43Z,0,Mobil murah,"3 Mobil paling murah di indonesia, Nomor 3 jangan jangan mobil punya kalian!!",1apanzaha2 pajero,,1apanzaha2 pajero,1apanzaha2 pajero,
--EFwLTwJf4,@NadhifaAllyaputri,2024-11-30T07:38:28Z,0,Mobil murah,"3 Mobil paling murah di indonesia, Nomor 3 jangan jangan mobil punya kalian!!","1 honda jass
2 Pajero sport
3 Bus basuri
4 toyota supra mk 4",,"1 honda jass
2 Pajero sport
3 Bus basuri
4 toyota supra mk 4","1 honda jass
2 pajero sport
3 bus basuri
4 toyota supra mk 4",
--EFwLTwJf4,@JethroSimanjuntak,2024-11-30T06:34:54Z,0,Mobil murah,"3 Mobil paling murah di indonesia, Nomor 3 jangan jangan mobil punya kalian!!",Daihatsu terios,,𝔻𝕒𝕚𝕙𝕒𝕥𝕤𝕦 𝕥𝕖𝕣𝕚𝕠s,daihatsu terios,
--EFwLTwJf4,@FatirImmanuel,2024-11-30T04:05:08Z,0,Mobil murah,"3 Mobil paling murah di indonesia, Nomor 3 jangan jangan mobil punya kalian!!",mobil taruna bang,,mobil taruna bang😂,mobil taruna bang,
--EFwLTwJf4,@juragankocet2470,2024-11-30T03:41:30Z,0,Mobil murah,"3 Mobil paling murah di indonesia, Nomor 3 jangan jangan mobil punya kalian!!",Toyota Rush,,Toyota Rush,toyota rush,
--EFwLTwJf4,@ShahrinaServices,2024-11-30T00:36:22Z,0,Mobil murah,"3 Mobil paling murah di indonesia, Nomor 3 jangan jangan mobil punya kalian!!",GTR,,GTR,gtr,
